timestamp,category,customer_type,unit_price,quantity,total,payment_type,Month_num,Month_name,Year_num,Day,Day_of_Week,Hour,Time_of_Day,customer_type_encoded,payment_type_encoded
2022-03-03 12:44:02,fruit,gold,0.19,4,0.76,credit card,3,Mar,2022,3,Thursday,12,Afternoon,1,1
2022-03-07 16:00:43,fruit,standard,4.99,3,14.97,e-wallet,3,Mar,2022,7,Monday,16,Afternoon,4,3
2022-03-06 09:13:36,fruit,basic,4.99,1,4.99,debit card,3,Mar,2022,6,Sunday,9,Morning,0,2
2022-03-01 13:12:43,fruit,standard,4.99,4,19.96,debit card,3,Mar,2022,1,Tuesday,13,Afternoon,4,2
2022-03-07 11:50:40,fruit,standard,3.99,3,11.97,credit card,3,Mar,2022,7,Monday,11,Morning,4,1
2022-03-06 10:06:21,fruit,basic,0.19,2,0.38,credit card,3,Mar,2022,6,Sunday,10,Morning,0,1
2022-03-05 10:44:53,fruit,standard,3.99,3,11.97,debit card,3,Mar,2022,5,Saturday,10,Morning,4,2
2022-03-02 14:32:58,fruit,standard,0.49,2,0.98,cash,3,Mar,2022,2,Wednesday,14,Afternoon,4,0
2022-03-04 11:36:45,fruit,standard,4.99,1,4.99,credit card,3,Mar,2022,4,Friday,11,Morning,4,1
2022-03-01 12:25:00,fruit,premium,4.49,4,17.96,cash,3,Mar,2022,1,Tuesday,12,Afternoon,3,0
2022-03-06 09:23:24,fruit,basic,0.19,3,0.5700000000000001,e-wallet,3,Mar,2022,6,Sunday,9,Morning,0,3
2022-03-01 09:10:03,fruit,premium,3.99,1,3.99,e-wallet,3,Mar,2022,1,Tuesday,9,Morning,3,3
2022-03-02 12:36:23,fruit,basic,0.49,4,1.96,credit card,3,Mar,2022,2,Wednesday,12,Afternoon,0,1
2022-03-03 10:07:42,fruit,gold,0.49,3,1.47,credit card,3,Mar,2022,3,Thursday,10,Morning,1,1
2022-03-02 11:58:31,fruit,non-member,0.19,4,0.76,cash,3,Mar,2022,2,Wednesday,11,Morning,2,0
2022-03-04 14:05:29,fruit,basic,3.99,1,3.99,credit card,3,Mar,2022,4,Friday,14,Afternoon,0,1
2022-03-04 11:36:59,fruit,basic,3.99,3,11.97,credit card,3,Mar,2022,4,Friday,11,Morning,0,1
2022-03-03 17:49:58,fruit,standard,1.49,2,2.98,cash,3,Mar,2022,3,Thursday,17,Afternoon,4,0
2022-03-01 18:54:30,fruit,gold,1.49,1,1.49,debit card,3,Mar,2022,1,Tuesday,18,Evening,1,2
2022-03-01 11:00:53,fruit,gold,4.99,1,4.99,cash,3,Mar,2022,1,Tuesday,11,Morning,1,0
2022-03-01 18:23:38,fruit,gold,3.99,1,3.99,credit card,3,Mar,2022,1,Tuesday,18,Evening,1,1
2022-03-02 13:56:06,fruit,standard,3.99,1,3.99,e-wallet,3,Mar,2022,2,Wednesday,13,Afternoon,4,3
2022-03-06 17:14:19,fruit,non-member,0.19,1,0.19,e-wallet,3,Mar,2022,6,Sunday,17,Afternoon,2,3
2022-03-04 09:01:12,fruit,standard,4.49,3,13.47,credit card,3,Mar,2022,4,Friday,9,Morning,4,1
2022-03-02 15:18:15,fruit,gold,0.49,4,1.96,cash,3,Mar,2022,2,Wednesday,15,Afternoon,1,0
2022-03-05 14:58:33,fruit,standard,3.99,4,15.96,cash,3,Mar,2022,5,Saturday,14,Afternoon,4,0
2022-03-06 19:45:06,fruit,basic,4.49,4,17.96,cash,3,Mar,2022,6,Sunday,19,Evening,0,0
2022-03-02 19:11:03,fruit,non-member,3.99,4,15.96,credit card,3,Mar,2022,2,Wednesday,19,Evening,2,1
2022-03-03 09:01:06,fruit,basic,1.49,1,1.49,cash,3,Mar,2022,3,Thursday,9,Morning,0,0
2022-03-04 13:17:49,fruit,basic,0.19,2,0.38,credit card,3,Mar,2022,4,Friday,13,Afternoon,0,1
2022-03-03 18:30:33,fruit,non-member,0.49,4,1.96,e-wallet,3,Mar,2022,3,Thursday,18,Evening,2,3
2022-03-01 14:44:14,fruit,basic,0.19,3,0.5700000000000001,e-wallet,3,Mar,2022,1,Tuesday,14,Afternoon,0,3
2022-03-06 11:09:52,fruit,basic,3.99,2,7.98,e-wallet,3,Mar,2022,6,Sunday,11,Morning,0,3
2022-03-03 13:11:45,fruit,premium,0.19,3,0.5700000000000001,credit card,3,Mar,2022,3,Thursday,13,Afternoon,3,1
2022-03-06 11:19:36,fruit,non-member,3.99,3,11.97,e-wallet,3,Mar,2022,6,Sunday,11,Morning,2,3
2022-03-04 16:13:50,fruit,standard,1.49,4,5.96,cash,3,Mar,2022,4,Friday,16,Afternoon,4,0
2022-03-02 11:48:09,fruit,gold,4.49,4,17.96,credit card,3,Mar,2022,2,Wednesday,11,Morning,1,1
2022-03-04 09:14:00,fruit,standard,1.49,3,4.47,debit card,3,Mar,2022,4,Friday,9,Morning,4,2
2022-03-01 10:53:57,fruit,non-member,0.49,1,0.49,cash,3,Mar,2022,1,Tuesday,10,Morning,2,0
2022-03-07 11:19:15,fruit,basic,0.49,2,0.98,debit card,3,Mar,2022,7,Monday,11,Morning,0,2
2022-03-04 12:35:17,fruit,premium,3.99,2,7.98,e-wallet,3,Mar,2022,4,Friday,12,Afternoon,3,3
2022-03-05 19:43:00,fruit,basic,3.99,4,15.96,debit card,3,Mar,2022,5,Saturday,19,Evening,0,2
2022-03-01 13:29:52,fruit,basic,4.99,4,19.96,credit card,3,Mar,2022,1,Tuesday,13,Afternoon,0,1
2022-03-06 14:33:04,fruit,premium,3.99,1,3.99,credit card,3,Mar,2022,6,Sunday,14,Afternoon,3,1
2022-03-01 12:34:53,fruit,premium,0.49,3,1.47,e-wallet,3,Mar,2022,1,Tuesday,12,Afternoon,3,3
2022-03-03 09:52:25,fruit,basic,4.99,4,19.96,debit card,3,Mar,2022,3,Thursday,9,Morning,0,2
2022-03-05 11:31:28,fruit,non-member,1.49,4,5.96,cash,3,Mar,2022,5,Saturday,11,Morning,2,0
2022-03-02 09:51:32,fruit,premium,1.49,1,1.49,credit card,3,Mar,2022,2,Wednesday,9,Morning,3,1
2022-03-06 17:19:24,fruit,premium,0.19,3,0.5700000000000001,e-wallet,3,Mar,2022,6,Sunday,17,Afternoon,3,3
2022-03-04 10:13:50,fruit,premium,4.49,3,13.47,debit card,3,Mar,2022,4,Friday,10,Morning,3,2
2022-03-07 19:02:54,fruit,basic,3.99,2,7.98,cash,3,Mar,2022,7,Monday,19,Evening,0,0
2022-03-07 14:07:03,fruit,premium,0.19,1,0.19,cash,3,Mar,2022,7,Monday,14,Afternoon,3,0
2022-03-03 15:55:21,fruit,standard,3.99,4,15.96,debit card,3,Mar,2022,3,Thursday,15,Afternoon,4,2
2022-03-05 09:08:53,fruit,basic,4.99,3,14.97,e-wallet,3,Mar,2022,5,Saturday,9,Morning,0,3
2022-03-07 13:48:52,fruit,standard,0.49,1,0.49,e-wallet,3,Mar,2022,7,Monday,13,Afternoon,4,3
2022-03-06 14:19:25,fruit,non-member,3.99,2,7.98,credit card,3,Mar,2022,6,Sunday,14,Afternoon,2,1
2022-03-02 16:39:36,fruit,non-member,4.49,4,17.96,credit card,3,Mar,2022,2,Wednesday,16,Afternoon,2,1
2022-03-03 17:55:43,fruit,gold,4.99,4,19.96,cash,3,Mar,2022,3,Thursday,17,Afternoon,1,0
2022-03-05 18:54:49,fruit,non-member,1.49,3,4.47,debit card,3,Mar,2022,5,Saturday,18,Evening,2,2
2022-03-04 14:30:19,fruit,gold,1.49,3,4.47,e-wallet,3,Mar,2022,4,Friday,14,Afternoon,1,3
2022-03-07 16:51:06,fruit,gold,3.99,2,7.98,debit card,3,Mar,2022,7,Monday,16,Afternoon,1,2
2022-03-02 12:32:39,fruit,non-member,3.99,2,7.98,debit card,3,Mar,2022,2,Wednesday,12,Afternoon,2,2
2022-03-02 10:08:59,fruit,basic,0.49,2,0.98,cash,3,Mar,2022,2,Wednesday,10,Morning,0,0
2022-03-03 15:37:16,fruit,standard,0.49,3,1.47,credit card,3,Mar,2022,3,Thursday,15,Afternoon,4,1
2022-03-05 16:45:38,fruit,premium,3.99,4,15.96,cash,3,Mar,2022,5,Saturday,16,Afternoon,3,0
2022-03-02 10:17:24,fruit,basic,0.49,1,0.49,e-wallet,3,Mar,2022,2,Wednesday,10,Morning,0,3
2022-03-07 11:59:10,fruit,gold,4.49,1,4.49,debit card,3,Mar,2022,7,Monday,11,Morning,1,2
2022-03-05 11:55:17,fruit,non-member,3.99,4,15.96,credit card,3,Mar,2022,5,Saturday,11,Morning,2,1
2022-03-07 13:45:16,fruit,non-member,4.99,4,19.96,credit card,3,Mar,2022,7,Monday,13,Afternoon,2,1
2022-03-02 14:59:29,fruit,basic,3.99,3,11.97,debit card,3,Mar,2022,2,Wednesday,14,Afternoon,0,2
2022-03-02 11:00:52,fruit,non-member,3.99,1,3.99,debit card,3,Mar,2022,2,Wednesday,11,Morning,2,2
2022-03-05 15:00:49,fruit,standard,0.49,3,1.47,cash,3,Mar,2022,5,Saturday,15,Afternoon,4,0
2022-03-02 09:41:27,fruit,basic,0.19,3,0.5700000000000001,credit card,3,Mar,2022,2,Wednesday,9,Morning,0,1
2022-03-07 11:02:39,fruit,gold,4.49,3,13.47,credit card,3,Mar,2022,7,Monday,11,Morning,1,1
2022-03-06 17:12:41,fruit,standard,3.99,1,3.99,cash,3,Mar,2022,6,Sunday,17,Afternoon,4,0
2022-03-02 12:26:04,fruit,standard,1.49,2,2.98,cash,3,Mar,2022,2,Wednesday,12,Afternoon,4,0
2022-03-05 10:31:21,fruit,basic,3.99,1,3.99,debit card,3,Mar,2022,5,Saturday,10,Morning,0,2
2022-03-01 09:08:29,fruit,premium,0.49,2,0.98,credit card,3,Mar,2022,1,Tuesday,9,Morning,3,1
2022-03-04 11:55:16,fruit,basic,0.49,2,0.98,e-wallet,3,Mar,2022,4,Friday,11,Morning,0,3
2022-03-04 10:53:25,fruit,gold,0.19,2,0.38,debit card,3,Mar,2022,4,Friday,10,Morning,1,2
2022-03-05 16:06:51,fruit,premium,1.49,1,1.49,cash,3,Mar,2022,5,Saturday,16,Afternoon,3,0
2022-03-02 10:56:00,fruit,basic,3.99,4,15.96,credit card,3,Mar,2022,2,Wednesday,10,Morning,0,1
2022-03-03 10:08:27,fruit,standard,1.49,1,1.49,e-wallet,3,Mar,2022,3,Thursday,10,Morning,4,3
2022-03-02 19:50:54,fruit,gold,0.19,4,0.76,credit card,3,Mar,2022,2,Wednesday,19,Evening,1,1
2022-03-01 09:22:09,fruit,standard,3.99,4,15.96,cash,3,Mar,2022,1,Tuesday,9,Morning,4,0
2022-03-04 09:22:08,fruit,premium,0.19,1,0.19,credit card,3,Mar,2022,4,Friday,9,Morning,3,1
2022-03-01 19:41:53,fruit,basic,4.49,3,13.47,cash,3,Mar,2022,1,Tuesday,19,Evening,0,0
2022-03-07 10:28:56,fruit,basic,3.99,1,3.99,e-wallet,3,Mar,2022,7,Monday,10,Morning,0,3
2022-03-01 11:46:33,fruit,premium,3.99,4,15.96,cash,3,Mar,2022,1,Tuesday,11,Morning,3,0
2022-03-02 19:33:54,fruit,basic,3.99,2,7.98,e-wallet,3,Mar,2022,2,Wednesday,19,Evening,0,3
2022-03-02 18:53:46,fruit,standard,4.99,4,19.96,debit card,3,Mar,2022,2,Wednesday,18,Evening,4,2
2022-03-03 10:01:46,fruit,standard,3.99,1,3.99,cash,3,Mar,2022,3,Thursday,10,Morning,4,0
2022-03-03 09:38:10,fruit,premium,1.49,2,2.98,cash,3,Mar,2022,3,Thursday,9,Morning,3,0
2022-03-01 15:00:46,fruit,gold,3.99,2,7.98,cash,3,Mar,2022,1,Tuesday,15,Afternoon,1,0
2022-03-02 11:49:14,fruit,gold,0.19,4,0.76,debit card,3,Mar,2022,2,Wednesday,11,Morning,1,2
2022-03-04 09:31:50,fruit,basic,4.99,3,14.97,e-wallet,3,Mar,2022,4,Friday,9,Morning,0,3
2022-03-02 19:20:16,fruit,standard,3.99,2,7.98,cash,3,Mar,2022,2,Wednesday,19,Evening,4,0
2022-03-01 09:33:37,fruit,standard,0.19,2,0.38,debit card,3,Mar,2022,1,Tuesday,9,Morning,4,2
2022-03-07 14:03:07,fruit,standard,0.49,1,0.49,e-wallet,3,Mar,2022,7,Monday,14,Afternoon,4,3
2022-03-05 10:22:52,fruit,gold,0.19,3,0.5700000000000001,debit card,3,Mar,2022,5,Saturday,10,Morning,1,2
2022-03-02 13:13:41,fruit,standard,0.19,1,0.19,debit card,3,Mar,2022,2,Wednesday,13,Afternoon,4,2
2022-03-04 17:15:08,fruit,basic,3.99,1,3.99,cash,3,Mar,2022,4,Friday,17,Afternoon,0,0
2022-03-02 12:00:16,fruit,basic,3.99,4,15.96,credit card,3,Mar,2022,2,Wednesday,12,Afternoon,0,1
2022-03-06 16:46:01,fruit,basic,0.49,4,1.96,credit card,3,Mar,2022,6,Sunday,16,Afternoon,0,1
2022-03-01 09:13:14,fruit,gold,0.19,2,0.38,cash,3,Mar,2022,1,Tuesday,9,Morning,1,0
2022-03-05 14:44:57,fruit,gold,0.19,1,0.19,e-wallet,3,Mar,2022,5,Saturday,14,Afternoon,1,3
2022-03-07 12:41:28,fruit,standard,0.49,2,0.98,credit card,3,Mar,2022,7,Monday,12,Afternoon,4,1
2022-03-03 14:31:19,fruit,gold,1.49,2,2.98,cash,3,Mar,2022,3,Thursday,14,Afternoon,1,0
2022-03-06 17:24:07,fruit,premium,4.49,3,13.47,debit card,3,Mar,2022,6,Sunday,17,Afternoon,3,2
2022-03-01 10:56:18,fruit,standard,3.99,4,15.96,cash,3,Mar,2022,1,Tuesday,10,Morning,4,0
2022-03-02 14:32:56,fruit,standard,1.49,3,4.47,credit card,3,Mar,2022,2,Wednesday,14,Afternoon,4,1
2022-03-01 10:34:17,fruit,gold,0.49,2,0.98,credit card,3,Mar,2022,1,Tuesday,10,Morning,1,1
2022-03-07 15:12:01,fruit,standard,1.49,3,4.47,cash,3,Mar,2022,7,Monday,15,Afternoon,4,0
2022-03-06 19:17:42,fruit,standard,3.99,2,7.98,e-wallet,3,Mar,2022,6,Sunday,19,Evening,4,3
2022-03-03 09:47:14,fruit,standard,4.49,3,13.47,debit card,3,Mar,2022,3,Thursday,9,Morning,4,2
2022-03-02 18:18:23,fruit,basic,0.19,2,0.38,credit card,3,Mar,2022,2,Wednesday,18,Evening,0,1
2022-03-01 15:58:26,fruit,premium,1.49,3,4.47,cash,3,Mar,2022,1,Tuesday,15,Afternoon,3,0
2022-03-06 19:54:39,fruit,standard,4.99,3,14.97,credit card,3,Mar,2022,6,Sunday,19,Evening,4,1
2022-03-01 19:07:25,fruit,standard,4.99,4,19.96,e-wallet,3,Mar,2022,1,Tuesday,19,Evening,4,3
2022-03-05 16:34:17,fruit,premium,0.49,2,0.98,debit card,3,Mar,2022,5,Saturday,16,Afternoon,3,2
2022-03-07 13:31:49,fruit,standard,3.99,3,11.97,credit card,3,Mar,2022,7,Monday,13,Afternoon,4,1
2022-03-01 17:32:58,fruit,non-member,4.49,4,17.96,debit card,3,Mar,2022,1,Tuesday,17,Afternoon,2,2
2022-03-05 11:31:58,fruit,basic,3.99,1,3.99,debit card,3,Mar,2022,5,Saturday,11,Morning,0,2
2022-03-02 11:41:56,fruit,basic,3.99,3,11.97,credit card,3,Mar,2022,2,Wednesday,11,Morning,0,1
2022-03-04 17:45:47,fruit,standard,1.49,3,4.47,debit card,3,Mar,2022,4,Friday,17,Afternoon,4,2
2022-03-07 11:15:30,fruit,non-member,4.99,1,4.99,debit card,3,Mar,2022,7,Monday,11,Morning,2,2
2022-03-04 18:01:21,fruit,gold,3.99,3,11.97,e-wallet,3,Mar,2022,4,Friday,18,Evening,1,3
2022-03-04 12:30:43,fruit,standard,1.49,4,5.96,e-wallet,3,Mar,2022,4,Friday,12,Afternoon,4,3
2022-03-01 18:57:43,fruit,basic,0.19,1,0.19,credit card,3,Mar,2022,1,Tuesday,18,Evening,0,1
2022-03-06 12:08:14,fruit,non-member,3.99,2,7.98,debit card,3,Mar,2022,6,Sunday,12,Afternoon,2,2
2022-03-06 17:02:07,fruit,non-member,1.49,3,4.47,cash,3,Mar,2022,6,Sunday,17,Afternoon,2,0
2022-03-05 14:49:45,fruit,standard,3.99,2,7.98,cash,3,Mar,2022,5,Saturday,14,Afternoon,4,0
2022-03-02 12:11:50,fruit,premium,4.99,1,4.99,e-wallet,3,Mar,2022,2,Wednesday,12,Afternoon,3,3
2022-03-01 15:47:27,fruit,standard,3.99,4,15.96,e-wallet,3,Mar,2022,1,Tuesday,15,Afternoon,4,3
2022-03-01 15:52:05,fruit,basic,4.49,2,8.98,credit card,3,Mar,2022,1,Tuesday,15,Afternoon,0,1
2022-03-07 13:02:23,fruit,gold,0.19,4,0.76,debit card,3,Mar,2022,7,Monday,13,Afternoon,1,2
2022-03-04 11:55:45,fruit,non-member,3.99,1,3.99,credit card,3,Mar,2022,4,Friday,11,Morning,2,1
2022-03-01 12:58:05,fruit,premium,0.49,2,0.98,debit card,3,Mar,2022,1,Tuesday,12,Afternoon,3,2
2022-03-02 15:06:26,fruit,gold,0.19,2,0.38,credit card,3,Mar,2022,2,Wednesday,15,Afternoon,1,1
2022-03-02 11:37:01,fruit,gold,1.49,2,2.98,e-wallet,3,Mar,2022,2,Wednesday,11,Morning,1,3
2022-03-01 11:25:17,fruit,basic,4.49,4,17.96,e-wallet,3,Mar,2022,1,Tuesday,11,Morning,0,3
2022-03-02 10:11:09,fruit,non-member,4.99,3,14.97,e-wallet,3,Mar,2022,2,Wednesday,10,Morning,2,3
2022-03-01 13:19:35,fruit,gold,0.19,3,0.5700000000000001,e-wallet,3,Mar,2022,1,Tuesday,13,Afternoon,1,3
2022-03-06 16:25:39,fruit,basic,4.49,1,4.49,e-wallet,3,Mar,2022,6,Sunday,16,Afternoon,0,3
2022-03-06 14:38:25,fruit,standard,3.99,1,3.99,e-wallet,3,Mar,2022,6,Sunday,14,Afternoon,4,3
2022-03-06 12:59:06,fruit,gold,0.19,3,0.5700000000000001,credit card,3,Mar,2022,6,Sunday,12,Afternoon,1,1
2022-03-02 14:55:08,fruit,gold,4.49,3,13.47,cash,3,Mar,2022,2,Wednesday,14,Afternoon,1,0
2022-03-07 10:17:34,fruit,basic,4.49,2,8.98,credit card,3,Mar,2022,7,Monday,10,Morning,0,1
2022-03-06 09:25:07,fruit,premium,0.19,4,0.76,debit card,3,Mar,2022,6,Sunday,9,Morning,3,2
2022-03-01 15:04:34,fruit,non-member,0.49,1,0.49,e-wallet,3,Mar,2022,1,Tuesday,15,Afternoon,2,3
2022-03-01 18:04:06,fruit,non-member,4.99,2,9.98,debit card,3,Mar,2022,1,Tuesday,18,Evening,2,2
2022-03-04 18:58:14,fruit,premium,0.49,2,0.98,credit card,3,Mar,2022,4,Friday,18,Evening,3,1
2022-03-04 12:23:31,fruit,gold,3.99,1,3.99,e-wallet,3,Mar,2022,4,Friday,12,Afternoon,1,3
2022-03-03 09:27:57,fruit,standard,0.19,4,0.76,credit card,3,Mar,2022,3,Thursday,9,Morning,4,1
2022-03-04 12:41:52,fruit,standard,0.19,2,0.38,debit card,3,Mar,2022,4,Friday,12,Afternoon,4,2
2022-03-03 10:59:49,fruit,non-member,1.49,3,4.47,e-wallet,3,Mar,2022,3,Thursday,10,Morning,2,3
2022-03-04 10:23:25,fruit,non-member,3.99,3,11.97,cash,3,Mar,2022,4,Friday,10,Morning,2,0
2022-03-07 17:40:52,fruit,standard,3.99,3,11.97,e-wallet,3,Mar,2022,7,Monday,17,Afternoon,4,3
2022-03-02 09:51:25,fruit,non-member,4.49,4,17.96,credit card,3,Mar,2022,2,Wednesday,9,Morning,2,1
2022-03-02 17:46:14,fruit,non-member,1.49,1,1.49,credit card,3,Mar,2022,2,Wednesday,17,Afternoon,2,1
2022-03-04 12:34:52,fruit,premium,0.19,1,0.19,credit card,3,Mar,2022,4,Friday,12,Afternoon,3,1
2022-03-02 10:17:21,fruit,gold,3.99,2,7.98,credit card,3,Mar,2022,2,Wednesday,10,Morning,1,1
2022-03-07 12:59:39,fruit,gold,0.49,2,0.98,e-wallet,3,Mar,2022,7,Monday,12,Afternoon,1,3
2022-03-04 17:03:28,fruit,gold,4.99,2,9.98,e-wallet,3,Mar,2022,4,Friday,17,Afternoon,1,3
2022-03-02 16:12:39,fruit,basic,0.19,1,0.19,credit card,3,Mar,2022,2,Wednesday,16,Afternoon,0,1
2022-03-06 15:29:21,fruit,gold,0.19,1,0.19,cash,3,Mar,2022,6,Sunday,15,Afternoon,1,0
2022-03-01 18:51:06,fruit,premium,3.99,3,11.97,cash,3,Mar,2022,1,Tuesday,18,Evening,3,0
2022-03-05 09:56:43,fruit,basic,0.49,4,1.96,e-wallet,3,Mar,2022,5,Saturday,9,Morning,0,3
2022-03-01 18:45:57,fruit,gold,1.49,3,4.47,cash,3,Mar,2022,1,Tuesday,18,Evening,1,0
2022-03-05 14:11:12,fruit,non-member,4.99,2,9.98,e-wallet,3,Mar,2022,5,Saturday,14,Afternoon,2,3
2022-03-07 10:20:54,fruit,standard,1.49,4,5.96,debit card,3,Mar,2022,7,Monday,10,Morning,4,2
2022-03-04 19:54:56,fruit,non-member,3.99,3,11.97,cash,3,Mar,2022,4,Friday,19,Evening,2,0
2022-03-03 10:11:02,fruit,standard,4.99,4,19.96,credit card,3,Mar,2022,3,Thursday,10,Morning,4,1
2022-03-01 13:26:30,fruit,premium,3.99,3,11.97,e-wallet,3,Mar,2022,1,Tuesday,13,Afternoon,3,3
2022-03-03 16:25:23,fruit,standard,4.49,1,4.49,e-wallet,3,Mar,2022,3,Thursday,16,Afternoon,4,3
2022-03-05 09:59:26,fruit,non-member,4.99,3,14.97,credit card,3,Mar,2022,5,Saturday,9,Morning,2,1
2022-03-07 16:03:31,fruit,standard,3.99,3,11.97,debit card,3,Mar,2022,7,Monday,16,Afternoon,4,2
2022-03-02 10:09:56,fruit,premium,4.99,1,4.99,debit card,3,Mar,2022,2,Wednesday,10,Morning,3,2
2022-03-06 19:12:49,fruit,standard,3.99,3,11.97,debit card,3,Mar,2022,6,Sunday,19,Evening,4,2
2022-03-01 11:34:05,fruit,gold,0.19,4,0.76,credit card,3,Mar,2022,1,Tuesday,11,Morning,1,1
2022-03-03 15:51:29,fruit,standard,3.99,1,3.99,e-wallet,3,Mar,2022,3,Thursday,15,Afternoon,4,3
2022-03-03 14:12:08,fruit,standard,0.49,2,0.98,cash,3,Mar,2022,3,Thursday,14,Afternoon,4,0
2022-03-01 09:31:41,fruit,premium,3.99,3,11.97,cash,3,Mar,2022,1,Tuesday,9,Morning,3,0
2022-03-01 17:15:55,fruit,non-member,1.49,3,4.47,e-wallet,3,Mar,2022,1,Tuesday,17,Afternoon,2,3
2022-03-05 10:06:31,fruit,gold,1.49,4,5.96,credit card,3,Mar,2022,5,Saturday,10,Morning,1,1
2022-03-03 16:02:00,fruit,basic,0.49,3,1.47,e-wallet,3,Mar,2022,3,Thursday,16,Afternoon,0,3
2022-03-06 09:32:24,fruit,non-member,3.99,1,3.99,e-wallet,3,Mar,2022,6,Sunday,9,Morning,2,3
2022-03-05 19:43:24,fruit,standard,4.49,4,17.96,credit card,3,Mar,2022,5,Saturday,19,Evening,4,1
2022-03-04 19:10:57,fruit,gold,4.49,4,17.96,e-wallet,3,Mar,2022,4,Friday,19,Evening,1,3
2022-03-02 09:59:43,fruit,premium,3.99,4,15.96,credit card,3,Mar,2022,2,Wednesday,9,Morning,3,1
2022-03-03 12:37:42,fruit,gold,0.19,3,0.5700000000000001,credit card,3,Mar,2022,3,Thursday,12,Afternoon,1,1
2022-03-01 09:53:52,fruit,non-member,4.99,2,9.98,debit card,3,Mar,2022,1,Tuesday,9,Morning,2,2
2022-03-06 16:11:20,fruit,premium,0.19,4,0.76,credit card,3,Mar,2022,6,Sunday,16,Afternoon,3,1
2022-03-03 14:34:56,fruit,standard,3.99,3,11.97,credit card,3,Mar,2022,3,Thursday,14,Afternoon,4,1
2022-03-05 15:36:41,fruit,premium,4.99,1,4.99,e-wallet,3,Mar,2022,5,Saturday,15,Afternoon,3,3
2022-03-06 13:30:56,fruit,basic,0.19,1,0.19,e-wallet,3,Mar,2022,6,Sunday,13,Afternoon,0,3
2022-03-01 16:41:04,fruit,non-member,0.49,3,1.47,debit card,3,Mar,2022,1,Tuesday,16,Afternoon,2,2
2022-03-01 16:04:58,fruit,non-member,3.99,4,15.96,e-wallet,3,Mar,2022,1,Tuesday,16,Afternoon,2,3
2022-03-05 10:34:59,fruit,premium,0.19,3,0.5700000000000001,e-wallet,3,Mar,2022,5,Saturday,10,Morning,3,3
2022-03-02 16:05:38,fruit,non-member,3.99,4,15.96,credit card,3,Mar,2022,2,Wednesday,16,Afternoon,2,1
2022-03-07 13:48:51,fruit,standard,0.19,1,0.19,debit card,3,Mar,2022,7,Monday,13,Afternoon,4,2
2022-03-06 09:39:28,fruit,standard,3.99,1,3.99,cash,3,Mar,2022,6,Sunday,9,Morning,4,0
2022-03-03 19:51:38,fruit,basic,4.49,1,4.49,debit card,3,Mar,2022,3,Thursday,19,Evening,0,2
2022-03-06 13:19:58,fruit,non-member,1.49,4,5.96,debit card,3,Mar,2022,6,Sunday,13,Afternoon,2,2
2022-03-07 15:20:05,fruit,standard,4.99,3,14.97,credit card,3,Mar,2022,7,Monday,15,Afternoon,4,1
2022-03-06 19:20:42,fruit,standard,0.49,2,0.98,e-wallet,3,Mar,2022,6,Sunday,19,Evening,4,3
2022-03-07 13:46:06,fruit,premium,0.49,3,1.47,credit card,3,Mar,2022,7,Monday,13,Afternoon,3,1
2022-03-07 12:37:34,fruit,standard,0.49,4,1.96,debit card,3,Mar,2022,7,Monday,12,Afternoon,4,2
2022-03-01 15:01:47,fruit,standard,0.19,2,0.38,debit card,3,Mar,2022,1,Tuesday,15,Afternoon,4,2
2022-03-03 15:27:43,fruit,premium,4.99,1,4.99,credit card,3,Mar,2022,3,Thursday,15,Afternoon,3,1
2022-03-04 19:20:11,fruit,gold,3.99,3,11.97,e-wallet,3,Mar,2022,4,Friday,19,Evening,1,3
2022-03-06 09:39:01,fruit,non-member,3.99,1,3.99,credit card,3,Mar,2022,6,Sunday,9,Morning,2,1
2022-03-06 15:25:16,fruit,non-member,0.19,4,0.76,credit card,3,Mar,2022,6,Sunday,15,Afternoon,2,1
2022-03-05 12:21:34,fruit,premium,4.49,2,8.98,cash,3,Mar,2022,5,Saturday,12,Afternoon,3,0
2022-03-04 16:20:31,fruit,non-member,4.99,4,19.96,cash,3,Mar,2022,4,Friday,16,Afternoon,2,0
2022-03-05 13:20:56,fruit,standard,4.99,4,19.96,e-wallet,3,Mar,2022,5,Saturday,13,Afternoon,4,3
2022-03-07 11:19:43,fruit,standard,3.99,3,11.97,e-wallet,3,Mar,2022,7,Monday,11,Morning,4,3
2022-03-03 10:41:47,fruit,standard,0.49,4,1.96,credit card,3,Mar,2022,3,Thursday,10,Morning,4,1
2022-03-03 11:05:40,fruit,gold,3.99,1,3.99,e-wallet,3,Mar,2022,3,Thursday,11,Morning,1,3
2022-03-04 10:54:58,fruit,basic,3.99,2,7.98,cash,3,Mar,2022,4,Friday,10,Morning,0,0
2022-03-04 13:25:58,fruit,non-member,1.49,4,5.96,debit card,3,Mar,2022,4,Friday,13,Afternoon,2,2
2022-03-04 12:57:06,fruit,premium,0.19,2,0.38,credit card,3,Mar,2022,4,Friday,12,Afternoon,3,1
2022-03-05 14:06:24,fruit,basic,3.99,2,7.98,debit card,3,Mar,2022,5,Saturday,14,Afternoon,0,2
2022-03-07 15:42:14,fruit,standard,0.49,3,1.47,credit card,3,Mar,2022,7,Monday,15,Afternoon,4,1
2022-03-05 14:24:56,fruit,gold,0.49,4,1.96,cash,3,Mar,2022,5,Saturday,14,Afternoon,1,0
